uuid,division,majorGroup,activity_name,knowledge_flows,tacit_knowledge_types,technologies
ae669643-8488-4d15-8cb4-03ad3fe73646,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,AI
ae669643-8488-4d15-8cb4-03ad3fe73646,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
ae669643-8488-4d15-8cb4-03ad3fe73646,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augmented Reality
ae669643-8488-4d15-8cb4-03ad3fe73646,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,AI
0114ec6f-4c81-4d24-aef4-950d9724447a,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
0114ec6f-4c81-4d24-aef4-950d9724447a,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augment Reality
0114ec6f-4c81-4d24-aef4-950d9724447a,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
0114ec6f-4c81-4d24-aef4-950d9724447a,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augment Reality
0114ec6f-4c81-4d24-aef4-950d9724447a,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Socialization,Somatic Tacit Knowledge,Virtual Reality
0114ec6f-4c81-4d24-aef4-950d9724447a,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Socialization,Somatic Tacit Knowledge,Augment Reality
0114ec6f-4c81-4d24-aef4-950d9724447a,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Socialization,Intellectual Tacit Knowledge,Virtual Reality
0114ec6f-4c81-4d24-aef4-950d9724447a,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Socialization,Intellectual Tacit Knowledge,Augment Reality
a0fd26b0-e57d-433b-bb66-32a8f777dc81,I. Division I: Services,Major Group 82: Educational Services,Immersive Virtual Reality Experiences,Internalization,Somatic Tacit Knowledge,Virtual Reality
a0fd26b0-e57d-433b-bb66-32a8f777dc81,I. Division I: Services,Major Group 82: Educational Services,Immersive Virtual Reality Experiences,Internalization,Intellectual Tacit Knowledge,Virtual Reality
b71298fb-78e6-453d-951d-c30bbc197444,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augment Reality
67dac3a8-12df-4ac4-9a20-207838fd7527,I. Division I: Services,Major Group 80: Health Services,Job shadowing,Externalization,Somatic Tacit Knowledge,Virtual Reality
67dac3a8-12df-4ac4-9a20-207838fd7527,I. Division I: Services,Major Group 80: Health Services,Job shadowing,Externalization,Intellectual Tacit Knowledge,Virtual Reality
67dac3a8-12df-4ac4-9a20-207838fd7527,I. Division I: Services,Major Group 80: Health Services,Job shadowing,Internalization,Somatic Tacit Knowledge,Virtual Reality
67dac3a8-12df-4ac4-9a20-207838fd7527,I. Division I: Services,Major Group 80: Health Services,Job shadowing,Internalization,Intellectual Tacit Knowledge,Virtual Reality
4a3bcbb7-b547-48fa-96e1-2f81ef0479ce,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
cf73dbe5-c8b5-47d7-b10c-f161a41c022a,I. Division I: Services,Major Group 73: Business Services,Communities of practice,Socialization,Intellectual Tacit Knowledge,Enterprise Social Media
cf73dbe5-c8b5-47d7-b10c-f161a41c022a,I. Division I: Services,Major Group 73: Business Services,Communities of practice,Socialization,Relational Tacit Knowledge,Enterprise Social Media
cf73dbe5-c8b5-47d7-b10c-f161a41c022a,I. Division I: Services,Major Group 73: Business Services,Communities of practice,Externalization,Intellectual Tacit Knowledge,Enterprise Social Media
cf73dbe5-c8b5-47d7-b10c-f161a41c022a,I. Division I: Services,Major Group 73: Business Services,Communities of practice,Externalization,Relational Tacit Knowledge,Enterprise Social Media
278fc997-5103-451d-a611-cdc2a540b1d2,I. Division I: Services,Major Group 82: Educational Services,Case-Based Learning,Internalization,Intellectual Tacit Knowledge,Virtual Reality
d519bb1b-efa4-4702-ab05-4a30cbb7ce21,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Deliberate Practice,Externalization,Somatic Tacit Knowledge,Augment Reality
d519bb1b-efa4-4702-ab05-4a30cbb7ce21,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augment Reality
30966ddd-e61e-4284-8429-fd3613c63d7f,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
381ff03f-d057-465f-ac5b-c1f2b7f8b8f4,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,AI
381ff03f-d057-465f-ac5b-c1f2b7f8b8f4,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augment Reality
381ff03f-d057-465f-ac5b-c1f2b7f8b8f4,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,AI
381ff03f-d057-465f-ac5b-c1f2b7f8b8f4,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augment Reality
247dfaa5-84ae-417f-b992-048263b5b0b9,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
247dfaa5-84ae-417f-b992-048263b5b0b9,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
f445681a-a80b-4046-af8b-f40199527ea6,I. Division I: Services,Major Group 80: Health Services,Education,Externalization,Intellectual Tacit Knowledge,Virtual Reality
f445681a-a80b-4046-af8b-f40199527ea6,I. Division I: Services,Major Group 80: Health Services,Education,Externalization,Somatic Tacit Knowledge,Virtual Reality
f445681a-a80b-4046-af8b-f40199527ea6,I. Division I: Services,Major Group 80: Health Services,Education,Internalization,Intellectual Tacit Knowledge,Virtual Reality
f445681a-a80b-4046-af8b-f40199527ea6,I. Division I: Services,Major Group 80: Health Services,Education,Internalization,Somatic Tacit Knowledge,Virtual Reality
dd16cf80-60a3-4c39-b33f-4e124f1150ae,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
dd16cf80-60a3-4c39-b33f-4e124f1150ae,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
3f70f624-73e8-4e88-b01a-b14c67ed3930,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
3f70f624-73e8-4e88-b01a-b14c67ed3930,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augment Reality
3f70f624-73e8-4e88-b01a-b14c67ed3930,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Big Data
9df4536a-8bff-4ace-b1d8-048b195a4d7f,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
9df4536a-8bff-4ace-b1d8-048b195a4d7f,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
3fcd0e5b-d4e4-43cc-96df-00ddf1f6307e,I. Division I: Services,Major Group 80: Health Services,Communities of practice,Socialization,Relational Tacit Knowledge,AI
3fcd0e5b-d4e4-43cc-96df-00ddf1f6307e,I. Division I: Services,Major Group 80: Health Services,Communities of practice,Socialization,Collective Tacit Knowledge,AI
3fcd0e5b-d4e4-43cc-96df-00ddf1f6307e,I. Division I: Services,Major Group 80: Health Services,Communities of practice,Socialization,Intellectual Tacit Knowledge,AI
3fcd0e5b-d4e4-43cc-96df-00ddf1f6307e,I. Division I: Services,Major Group 80: Health Services,Communities of practice,Internalization,Relational Tacit Knowledge,AI
3fcd0e5b-d4e4-43cc-96df-00ddf1f6307e,I. Division I: Services,Major Group 80: Health Services,Communities of practice,Internalization,Collective Tacit Knowledge,AI
3fcd0e5b-d4e4-43cc-96df-00ddf1f6307e,I. Division I: Services,Major Group 80: Health Services,Communities of practice,Internalization,Intellectual Tacit Knowledge,AI
ae5cc6d7-0ef4-4d23-aa40-9aa80b204d25,I. Division I: Services,Major Group 82: Educational Services,Job shadowing,Internalization,Somatic Tacit Knowledge,Virtual Reality
704bf443-2bb5-4845-862f-34eb917906cf,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Externalization,Somatic Tacit Knowledge,Augment Reality
704bf443-2bb5-4845-862f-34eb917906cf,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augment Reality
2694b6a8-1577-4499-9629-d7e0d18f4183,I. Division I: Services,"Major Group 87: Engineering, Accounting, Research, Management, And Related Services",Onboarding,Socialization,Collective Tacit Knowledge,Virtual Reality
2694b6a8-1577-4499-9629-d7e0d18f4183,I. Division I: Services,"Major Group 87: Engineering, Accounting, Research, Management, And Related Services",Onboarding,Socialization,Relational Tacit Knowledge,Virtual Reality
2694b6a8-1577-4499-9629-d7e0d18f4183,I. Division I: Services,"Major Group 87: Engineering, Accounting, Research, Management, And Related Services",Onboarding,Internalization,Collective Tacit Knowledge,Virtual Reality
2694b6a8-1577-4499-9629-d7e0d18f4183,I. Division I: Services,"Major Group 87: Engineering, Accounting, Research, Management, And Related Services",Onboarding,Internalization,Relational Tacit Knowledge,Virtual Reality
05b22b17-ceda-4ee6-9612-b4834e353937,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Combination,Intellectual Tacit Knowledge,AI
05b22b17-ceda-4ee6-9612-b4834e353937,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,AI
f6438e78-8c56-4470-90af-9881f1d29d9e,I. Division I: Services,Major Group 82: Educational Services,Storytelling,Internalization,Intellectual Tacit Knowledge,AI
f6438e78-8c56-4470-90af-9881f1d29d9e,I. Division I: Services,Major Group 82: Educational Services,Storytelling,Internalization,Collective Tacit Knowledge,AI
01edcf2a-7a56-4b0f-93ae-ed4af8ff0f97,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augment Reality
01edcf2a-7a56-4b0f-93ae-ed4af8ff0f97,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augment Reality
61e43134-a90d-4e8e-b3c8-fc8a10f14349,B. Division B: Mining,Major Group 10: Metal Mining,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
61e43134-a90d-4e8e-b3c8-fc8a10f14349,B. Division B: Mining,Major Group 10: Metal Mining,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augment Reality
61e43134-a90d-4e8e-b3c8-fc8a10f14349,B. Division B: Mining,Major Group 10: Metal Mining,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
61e43134-a90d-4e8e-b3c8-fc8a10f14349,B. Division B: Mining,Major Group 10: Metal Mining,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augment Reality
c555b6a6-3633-47e5-9498-e35d4eeda879,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
c555b6a6-3633-47e5-9498-e35d4eeda879,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Digital Twins
c555b6a6-3633-47e5-9498-e35d4eeda879,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
c555b6a6-3633-47e5-9498-e35d4eeda879,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Digital Twins
1dd89634-d0b6-4314-95be-ff8d9d79350d,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
1dd89634-d0b6-4314-95be-ff8d9d79350d,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augment Reality
3e6eb6db-ace6-4d15-937c-1608115b3d16,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
3e6eb6db-ace6-4d15-937c-1608115b3d16,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augmented Reality
3e6eb6db-ace6-4d15-937c-1608115b3d16,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
3e6eb6db-ace6-4d15-937c-1608115b3d16,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augmented Reality
3e6eb6db-ace6-4d15-937c-1608115b3d16,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,Socialization,Relational Tacit Knowledge,Virtual Reality
3e6eb6db-ace6-4d15-937c-1608115b3d16,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,Socialization,Relational Tacit Knowledge,Augmented Reality
3e6eb6db-ace6-4d15-937c-1608115b3d16,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,Socialization,Collective Tacit Knowledge,Virtual Reality
3e6eb6db-ace6-4d15-937c-1608115b3d16,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,Socialization,Collective Tacit Knowledge,Augmented Reality
3e6eb6db-ace6-4d15-937c-1608115b3d16,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,Externalization,Relational Tacit Knowledge,Virtual Reality
3e6eb6db-ace6-4d15-937c-1608115b3d16,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,Externalization,Relational Tacit Knowledge,Augmented Reality
3e6eb6db-ace6-4d15-937c-1608115b3d16,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,Externalization,Collective Tacit Knowledge,Virtual Reality
3e6eb6db-ace6-4d15-937c-1608115b3d16,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,Externalization,Collective Tacit Knowledge,Augmented Reality
a486d53e-194c-4aed-881b-3fdb0af53bc0,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
a486d53e-194c-4aed-881b-3fdb0af53bc0,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
a486d53e-194c-4aed-881b-3fdb0af53bc0,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Combination,Somatic Tacit Knowledge,Virtual Reality
a486d53e-194c-4aed-881b-3fdb0af53bc0,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Combination,Intellectual Tacit Knowledge,Virtual Reality
fc92cc1e-1a96-4556-be35-33ba615625ff,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services","Major Group 49: Electric, Gas, And Sanitary Services",Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
fc92cc1e-1a96-4556-be35-33ba615625ff,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services","Major Group 49: Electric, Gas, And Sanitary Services",Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
1c1199d1-05d4-48d3-910e-aeb09c21d943,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
1c1199d1-05d4-48d3-910e-aeb09c21d943,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augmented Reality
1c1199d1-05d4-48d3-910e-aeb09c21d943,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
1c1199d1-05d4-48d3-910e-aeb09c21d943,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augmented Reality
30d56ee1-ebe8-4ff1-86e6-7d013a738d4d,I. Division I: Services,Major Group 79: Amusement And Recreation Services,Executive Development Programme,,Relational Tacit Knowledge,Big Data
30d56ee1-ebe8-4ff1-86e6-7d013a738d4d,I. Division I: Services,Major Group 79: Amusement And Recreation Services,Executive Development Programme,,Relational Tacit Knowledge,AI
30d56ee1-ebe8-4ff1-86e6-7d013a738d4d,I. Division I: Services,Major Group 79: Amusement And Recreation Services,Executive Development Programme,,Collective Tacit Knowledge,Big Data
30d56ee1-ebe8-4ff1-86e6-7d013a738d4d,I. Division I: Services,Major Group 79: Amusement And Recreation Services,Executive Development Programme,,Collective Tacit Knowledge,AI
30d56ee1-ebe8-4ff1-86e6-7d013a738d4d,I. Division I: Services,Major Group 79: Amusement And Recreation Services,Executive Development Programme,,Intellectual Tacit Knowledge,Big Data
30d56ee1-ebe8-4ff1-86e6-7d013a738d4d,I. Division I: Services,Major Group 79: Amusement And Recreation Services,Executive Development Programme,,Intellectual Tacit Knowledge,AI
cec2f90e-722f-4244-a65b-6495923a82e8,C. Division C: Construction,Major Group 16: Heavy Construction Other Than Building Construction Contractors,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
cec2f90e-722f-4244-a65b-6495923a82e8,C. Division C: Construction,Major Group 16: Heavy Construction Other Than Building Construction Contractors,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
d6aba3f3-0fd6-4fd1-8554-07812fb3b76a,I. Division I: Services,"Major Group 87: Engineering, Accounting, Research, Management, And Related Services",Communities of practice,Combination,Intellectual Tacit Knowledge,AI
d6aba3f3-0fd6-4fd1-8554-07812fb3b76a,I. Division I: Services,"Major Group 87: Engineering, Accounting, Research, Management, And Related Services",Communities of practice,Combination,Intellectual Tacit Knowledge,Blockchain
e0bc9e3d-a3a0-45de-a60d-d7d1f72df7a0,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augment Reality
019416b5-ff71-468c-b1a8-df80bcd9b0bd,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Mentoring,Externalization,Intellectual Tacit Knowledge,AI
019416b5-ff71-468c-b1a8-df80bcd9b0bd,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Mentoring,Internalization,Intellectual Tacit Knowledge,AI
b5ceef70-3e84-4fb0-8377-5560282e1215,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augment Reality
515bf60d-595f-495c-9ecb-50674c9dace4,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
515bf60d-595f-495c-9ecb-50674c9dace4,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Socialization,Intellectual Tacit Knowledge,Virtual Reality
66ecefd9-3c86-4243-8bff-5dc4aebddf29,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Job shadowing,Internalization,Somatic Tacit Knowledge,Virtual Reality
66ecefd9-3c86-4243-8bff-5dc4aebddf29,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Job shadowing,Internalization,Intellectual Tacit Knowledge,Virtual Reality
e6c44e51-44a9-4bfd-90bf-fcc464076fbe,D. Division D: Manufacturing,Major Group 28: Chemicals And Allied Products,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
e6c44e51-44a9-4bfd-90bf-fcc464076fbe,D. Division D: Manufacturing,Major Group 28: Chemicals And Allied Products,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
530baee5-e573-4f5d-80af-71c19268bbfa,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Socialization,Intellectual Tacit Knowledge,Augment Reality
530baee5-e573-4f5d-80af-71c19268bbfa,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Socialization,Somatic Tacit Knowledge,Augment Reality
530baee5-e573-4f5d-80af-71c19268bbfa,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augment Reality
530baee5-e573-4f5d-80af-71c19268bbfa,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augment Reality
666ad369-ef0c-4ea5-9e81-fd4bfebd38dd,I. Division I: Services,Major Group 80: Health Services,Patient Education,Internalization,Intellectual Tacit Knowledge,Augment Reality
f088aba0-e504-4deb-9a39-3918b713b483,C. Division C: Construction,Major Group 17: Construction Special Trade Contractors,Deliberate Practice,Socialization,Intellectual Tacit Knowledge,Virtual Reality
f088aba0-e504-4deb-9a39-3918b713b483,C. Division C: Construction,Major Group 17: Construction Special Trade Contractors,Deliberate Practice,Socialization,Somatic Tacit Knowledge,Virtual Reality
f088aba0-e504-4deb-9a39-3918b713b483,C. Division C: Construction,Major Group 17: Construction Special Trade Contractors,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
f088aba0-e504-4deb-9a39-3918b713b483,C. Division C: Construction,Major Group 17: Construction Special Trade Contractors,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
